담당자명,거래처명,품목명,RX 총Net매출(VAT제외)
김승찬,한사랑의원,아모잘탄정5/100밀리그램,50400.0
김승찬,이승훈내과의원,아모잘탄정5/100밀리그램,75600.0
김승찬,연세로이외과의원,아모잘탄정5/100밀리그램,50400.0
김승찬,김주호내과,아모잘탄정5/100밀리그램,31080.0
김승찬,최규호의원,아모잘탄정5/100밀리그램,75600.0
김승찬,한마음의원,아모잘탄정5/100밀리그램,0.0
김승찬,이동석내과의원,아모잘탄정5/100밀리그램,42000.0
김승찬,평송외과의원,아모잘탄정5/100밀리그램,151200.0
김승찬,고은맘소아청소년과의원(방문),아모잘탄정5/100밀리그램,25200.0
김승찬,밝은정안과의원,아모잘탄정5/100밀리그램,25200.0
김승찬,참편한내과의원(방문),아모잘탄정5/100밀리그램,100800.0
김승찬,서울강남내과의원,아모잘탄정5/100밀리그램,62160.0
김승찬,튼튼소아청소년과의원,아모잘탄정5/100밀리그램,25200.0
김승찬,성모사랑내과의원,아모잘탄정5/100밀리그램,226800.0
김승찬,비전튼튼연합의원,아모잘탄정5/100밀리그램,25200.0
김승찬,연세원내과의원,아모잘탄정5/100밀리그램,25200.0
김승찬,비전의원,아모잘탄정5/100밀리그램,0.0
김승찬,평택시민의료소비자생활협동조합 시민의원,아모잘탄정5/100밀리그램,0.0
김승찬,이외과의원,아모잘탄정5/100밀리그램,25200.0
김승찬,고은맘소아청소년과의원(방문),아모잘탄정5/50밀리그램,41836.36363636364
김승찬,김주호내과,아모잘탄정5/50밀리그램,0.0
김승찬,연세로이외과의원,아모잘탄정5/50밀리그램,41836.36363636364
김승찬,비전의원,아모잘탄정5/50밀리그램,41836.36363636364
김승찬,연세허브가정의학과의원,아모잘탄정5/50밀리그램,104590.90909090907
김승찬,이승훈내과의원,아모잘탄정5/50밀리그램,188263.6363636364
김승찬,계현정형외과의원(방문),아모잘탄정5/50밀리그램,41836.36363636364
김승찬,평택연세내과의원,아모잘탄정5/50밀리그램,83672.72727272726
김승찬,서울탑내과의원,아모잘탄정5/50밀리그램,41836.36363636364
김승찬,최윤건내과의원,아모잘탄정5/50밀리그램,506220.0
김승찬,평택사랑외과의원,아모잘탄정5/50밀리그램,41836.36363636364
김승찬,비전조은내과의원,아모잘탄정5/50밀리그램,125509.0909090909
김승찬,안준석마취통증의학과의원,아모잘탄정5/50밀리그램,62754.545454545456
김승찬,연세누리소아청소년과의원,아모잘탄정5/50밀리그램,41836.36363636364
김승찬,사랑의의원,아모잘탄정5/50밀리그램,41836.36363636364
김승찬,으랏차정형외과의원,아모잘탄정5/50밀리그램,41836.36363636364
김승찬,한사랑의원,아모잘탄정5/50밀리그램,125509.0909090909
김승찬,평택중앙내과의원,아모잘탄정5/50밀리그램,83672.72727272726
김승찬,연세재활의학과의원,아모잘탄정5/50밀리그램,0.0
김승찬,복음내과,아모잘탄정5/50밀리그램,684721.8181818181
김승찬,우리든든내과의원,아모잘탄정5/50밀리그램,209181.81818181812
김승찬,굿모닝내과의원,아모잘탄정5/50밀리그램,502036.3636363636
김승찬,권우석흉부외과의원,아모잘탄정5/50밀리그램,0.0
김승찬,의료법인열린의료재단평택푸른의원,아모잘탄정5/50밀리그램,20918.181818181816
김승찬,비전튼튼연합의원,아모잘탄정5/50밀리그램,83672.72727272726
김승찬,튼튼소아청소년과의원,아모잘탄정5/50밀리그램,41836.36363636364
김승찬,성모사랑내과의원,아모잘탄정5/50밀리그램,378619.0909090909
김승찬,건강한내과의원,아모잘탄정5/50밀리그램,292854.5454545454
김승찬,우리신경외과의원,아모잘탄정5/50밀리그램,20918.181818181816
김승찬,연세원내과의원,아모잘탄정5/50밀리그램,83672.72727272726
김승찬,하나정신과의원,아모잘탄정5/50밀리그램,125509.0909090909
김승찬,평송외과의원,아모잘탄정5/50밀리그램,83672.72727272726
김승찬,홍광의가정의원,아모잘탄정5/50밀리그램,125509.0909090909
김승찬,평택시민의료소비자생활협동조합 시민의원,아모잘탄정5/50밀리그램,83672.72727272726
김승찬,참편한내과의원(방문),아모잘탄정5/50밀리그램,104590.90909090907
김승찬,군문메디컬의원,아모잘탄정5/50밀리그램,41836.36363636364
김승찬,서정성세의원,아모잘탄정5/50밀리그램,481118.18181818177
김승찬,이외과의원,아모잘탄정5/50밀리그램,83672.72727272726
김승찬,속편한내과의원(방문),아모잘탄정5/50밀리그램,83672.72727272726
김승찬,지엔연세소아청소년과의원,아모잘탄정5/50밀리그램,0.0
김승찬,한마음의원,아모잘탄정5/50밀리그램,0.0
김승찬,이동석내과의원,아모잘탄정5/50밀리그램,366068.18181818177
김승찬,최규호의원,아모잘탄정5/50밀리그램,188263.6363636364
김승찬,굿모닝내과의원,아모잘탄큐정5/100/5밀리그램,0.0
김승찬,최윤건내과의원,아모잘탄큐정5/100/5밀리그램,59400.0
김승찬,서정성세의원,아모잘탄큐정5/100/5밀리그램,0.0
김승찬,평택시민의료소비자생활협동조합 시민의원,아모잘탄큐정5/100/10밀리그램,0.0
김승찬,이외과의원,아모잘탄큐정5/100/10밀리그램,73909.09090909091
김승찬,최규호의원,아모잘탄큐정5/100/10밀리그램,36954.545454545456
김승찬,건강한내과의원,아모잘탄큐정5/100/10밀리그램,0.0
김승찬,최윤건내과의원,아모잘탄큐정5/100/10밀리그램,283318.1818181818
김승찬,최윤건내과의원,아모잘탄큐정5/50/10밀리그램,281323.6363636364
김승찬,굿모닝내과의원,아모잘탄큐정5/50/10밀리그램,0.0
김승찬,연세원내과의원,아모잘탄큐정5/50/10밀리그램,33490.90909090909
김승찬,건강한내과의원,아모잘탄큐정5/50/10밀리그램,0.0
김승찬,건강한내과의원,아모잘탄큐정5/50/5밀리그램,78709.09090909091
김승찬,최윤건내과의원,아모잘탄큐정5/50/5밀리그램,411036.3636363636
김승찬,굿모닝내과의원,아모잘탄큐정5/50/5밀리그램,0.0
김승찬,굿모닝내과의원,아모잘탄큐정5/100/20밀리그램,0.0
김승찬,비전조은내과의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
김승찬,안준석마취통증의학과의원,아모잘탄플러스정5/50/12.5밀리그램,66518.18181818181
김승찬,최규호의원,아모잘탄플러스정5/50/12.5밀리그램,44345.45454545455
김승찬,굿모닝내과의원,아모잘탄플러스정5/50/12.5밀리그램,110863.63636363635
김승찬,평택연세내과의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
김승찬,평택사랑외과의원,아모잘탄플러스정5/50/12.5밀리그램,22172.727272727272
김승찬,사랑의의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
김승찬,평택시민의료소비자생활협동조합 시민의원,아모잘탄플러스정5/50/12.5밀리그램,44345.45454545455
김승찬,평택중앙내과의원,아모잘탄플러스정5/50/12.5밀리그램,22172.727272727272
김승찬,이승훈내과의원,아모잘탄플러스정5/50/12.5밀리그램,44345.45454545455
김승찬,서울강남내과의원,아모잘탄플러스정5/50/12.5밀리그램,88690.90909090909
김승찬,김주호내과,아모잘탄플러스정5/50/12.5밀리그램,0.0
김승찬,최윤건내과의원,아모잘탄플러스정5/50/12.5밀리그램,88690.90909090909
김승찬,건강한내과의원,아모잘탄플러스정5/50/12.5밀리그램,88690.90909090909
김승찬,연세원내과의원,아모잘탄플러스정5/50/12.5밀리그램,22172.727272727272
김승찬,한마음의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
김승찬,서정성세의원,아모잘탄플러스정5/50/12.5밀리그램,44345.45454545455
김승찬,복음내과,아모잘탄플러스정5/50/12.5밀리그램,66518.18181818181
김승찬,이동석내과의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
김승찬,우리든든내과의원,아모잘탄플러스정5/50/12.5밀리그램,44345.45454545455
김승찬,비전의원,아모잘탄플러스정5/50/12.5밀리그램,44345.45454545455
김승찬,속편한내과의원(방문),아모잘탄플러스정5/50/12.5밀리그램,22172.727272727272
김승찬,복음내과,아모잘탄플러스정5/100/12.5밀리그램,0.0
김승찬,서울탑내과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
김승찬,리드엠의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
김승찬,최규호의원,아모잘탄플러스정5/100/12.5밀리그램,53127.27272727273
김승찬,평택중앙내과의원,아모잘탄플러스정5/100/12.5밀리그램,26563.636363636364
김승찬,한마음의원,아모잘탄플러스정5/100/12.5밀리그램,26563.636363636364
김승찬,고은맘소아청소년과의원(방문),아모잘탄플러스정5/100/12.5밀리그램,0.0
김승찬,군문메디컬의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
김승찬,하나정신과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
김승찬,이외과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
김승찬,연세누리소아청소년과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
김승찬,연세허브가정의학과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
김승찬,튼튼소아청소년과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
김승찬,건강한내과의원,아모잘탄플러스정5/100/12.5밀리그램,132818.1818181818
김승찬,비전의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
김승찬,김주호내과,아모잘탄플러스정5/100/12.5밀리그램,132818.1818181818
김승찬,평택사랑외과의원,아모잘탄플러스정5/100/12.5밀리그램,26563.636363636364
김승찬,평택시민의료소비자생활협동조합 시민의원,아모잘탄플러스정5/100/12.5밀리그램,53127.27272727273
김승찬,서울강남내과의원,아모잘탄플러스정5/100/12.5밀리그램,79690.90909090909
김승찬,우리든든내과의원,아모잘탄플러스정5/100/12.5밀리그램,79690.90909090909
김승찬,연세로이외과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
김승찬,서정성세의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
김승찬,비전조은내과의원,아모잘탄플러스정5/100/12.5밀리그램,106254.54545454544
김승찬,굿모닝내과의원,아모잘탄플러스정5/100/12.5밀리그램,185945.45454545453
김승찬,성모사랑내과의원,아모잘탄플러스정5/100/12.5밀리그램,59325.45454545455
김승찬,이동석내과의원,아모잘탄플러스정5/100/12.5밀리그램,53127.27272727273
김승찬,으랏차정형외과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
김승찬,최윤건내과의원,아모잘탄플러스정5/100/12.5밀리그램,265636.36363636365
김승찬,연세로이외과의원,아모잘탄플러스정5/100/25밀리그램,80836.36363636363
김승찬,복음내과,아모잘탄플러스정5/100/25밀리그램,134727.2727272727
김승찬,굿모닝내과의원,아모잘탄플러스정5/100/25밀리그램,80836.36363636363
김승찬,사랑의의원,아모잘탄플러스정5/100/25밀리그램,0.0
김승찬,비전의원,아모잘탄플러스정5/100/25밀리그램,0.0
김승찬,이외과의원,아모잘탄플러스정5/100/25밀리그램,0.0
김승찬,속편한내과의원(방문),아모잘탄플러스정5/100/25밀리그램,26945.454545454544
김승찬,비전의원,아모잘탄엑스큐정 5/100/5/10mg,93490.90909090907
김승찬,최윤건내과의원,아모잘탄엑스큐정 5/50/10/10mg,207054.54545454544
김승찬,서정성세의원,아모잘탄엑스큐정 5/50/5/10mg,42681.81818181818
김승찬,최윤건내과의원,아모잘탄엑스큐정 5/50/5/10mg,128045.45454545454
김승찬,최윤건내과의원,아모잘탄엑스큐정 5/100/10/10mg,55827.27272727273
김승찬,평택중앙내과의원,아모잘탄엑스큐정 5/100/10/10mg,0.0
김승현B,세란연합의원,아모잘탄정10/50밀리그램,60163.63636363636
김승현B,이명기내과의원,아모잘탄정10/50밀리그램,0.0
김승현B,다산연합의원,아모잘탄정10/50밀리그램,0.0
김승현B,프라임내과,아모잘탄정10/50밀리그램,0.0
김승현B,다산민내과의원,아모잘탄정10/50밀리그램,0.0
김승현B,이황가정의원,아모잘탄정10/50밀리그램,0.0
김승현B,행복한연세가정의학과의원,아모잘탄정10/50밀리그램,120327.27272727272
김승현B,오남제일의원,아모잘탄정10/50밀리그램,0.0
김승현B,바른아산내과의원,아모잘탄정10/50밀리그램,90245.45454545454
김승현B,주내과의원,아모잘탄정5/100밀리그램,75600.0
김승현B,이내과의원,아모잘탄정5/100밀리그램,226800.0
김승현B,열린메디칼의원,아모잘탄정5/100밀리그램,0.0
김승현B,다산연합의원,아모잘탄정5/100밀리그램,75600.0
김승현B,한림의원(방문),아모잘탄정5/100밀리그램,0.0
김승현B,한사랑의원,아모잘탄정5/100밀리그램,75600.0
김승현B,바른아산내과의원,아모잘탄정5/100밀리그램,126000.0
김승현B,굿모닝메디의원,아모잘탄정5/100밀리그램,50400.0
김승현B,이황가정의원,아모잘탄정5/100밀리그램,126000.0
김승현B,신통정형외과의원,아모잘탄정5/100밀리그램,25200.0
김승현B,굿모닝이비인후과,아모잘탄정5/100밀리그램,0.0
김승현B,다산연세이비인후과의원,아모잘탄정5/100밀리그램,0.0
김승현B,삼성키즈소아청소년과의원,아모잘탄정5/100밀리그램,0.0
김승현B,다산진소아청소년과의원,아모잘탄정5/100밀리그램,50400.0
김승현B,오남제일의원,아모잘탄정5/100밀리그램,50400.0
김승현B,프라임내과,아모잘탄정5/100밀리그램,50400.0
김승현B,이명기내과의원,아모잘탄정5/100밀리그램,50400.0
김승현B,별내우리내과의원,아모잘탄정5/100밀리그램,25200.0
김승현B,권오윤내과의원,아모잘탄정5/100밀리그램,73105.2
김승현B,다산더맑은의원,아모잘탄정5/100밀리그램,0.0
김승현B,행복한연세가정의학과의원,아모잘탄정5/100밀리그램,378000.0
김승현B,다산민내과의원,아모잘탄정5/100밀리그램,0.0
김승현B,참소아청소년과의원,아모잘탄정5/100밀리그램,50400.0
김승현B,라솜메디칼의원,아모잘탄정5/100밀리그램,25200.0
김승현B,강남마디튼튼의원,아모잘탄정5/100밀리그램,0.0
김승현B,다산정내과의원,아모잘탄정5/100밀리그램,151200.0
김승현B,편한의원,아모잘탄정5/100밀리그램,25200.0
